Основание МГИМО;Founding of MGIMO;14.10.1944;событие;event
"Запуск космического аппарата ""Вояджер-2""";Launch of the Voyager 2 Spacecraft;20.08.1977;событие;event
Провозглашение Веймарской республики;Proclamation of the Weimar Republic;09.11.1918;событие;event
Открытие рентгеновских лучей Вильгельмом Рентгеном;Discovery of X-rays by Wilhelm R?ntgen;08.11.1895;событие;event
Первый полет самолета братьев Райт;First Flight of the Wright Brothers' Airplane;17.12.1903;событие;event
Принятие Эмского указа Александром II;Adoption of the Ems Ukaz by Alexander II;18.05.1876;событие;event
"Публикация ""Левиафана"" Томаса Гоббса";" Publication of Thomas Hobbes' ""Leviathan""";23.04.1651;событие;event
Образование Организации Объединенных Наций;Formation of the United Nations;24.10.1945;событие;event
Первая электросварка в России;First Electric Welding in Russia;21.10.1876;событие;event
Открытие Камчатки Витусом Берингом;Discovery of Kamchatka by Vitus Bering;06.09.1728;событие;event
Образование МВФ;Formation of the IMF;27.12.1945;событие;event
"Публикация ""Войны миров"" Герберта Уэллса";" Publication of H.G. Wells' ""The War of the Worlds""";04.01.1898;событие;event
Первая радиопередача Регинальда Фессендена;First Radio Transmission by Reginald Fessenden;24.12.1906;событие;event
Провозглашение Римской республики;Proclamation of the Roman Republic;09.02.1849;событие;event
"Публикация ""Ромео и Джульетты"" Шекспира";" Publication of Shakespeare's ""Romeo and Juliet""";01.01.1597;событие;event
Принятие акта о королевском браке;Adoption of the Royal Marriages Act;01.06.1772;событие;event
Начало Большого террора в СССР;Start of the Great Purge in the USSR;04.07.1936;событие;event
Принятие Конституции Японии;Adoption of the Japanese Constitution;03.05.1947;событие;event
"Публикация ""Книги джунглей"" Редьярда Киплинга";" Publication of Rudyard Kipling's ""The Jungle Book""";14.05.1894;событие;event
Начало строительства Панамского канала;Start of the Panama Canal Construction;01.01.1881;событие;event
Принятие Прокламации об освобождении рабов в США;Adoption of the Emancipation Proclamation in the USA;01.01.1863;событие;event
Основание Международного олимпийского комитета;Founding of the International Olympic Committee;23.06.1894;событие;event
Первый успех в борьбе против оспы;First Success in Smallpox Eradication;09.12.1979;событие;event
Принятие Актов о Навигации в Англии;Adoption of the Navigation Acts in England;09.10.1651;событие;event
"Публикация ""Человеческого разума"" Джона Локка";" Publication of John Locke's ""An Essay Concerning Human Understanding""";19.12.1689;событие;event
Принятие Первой поправки к Конституции США;Adoption of the First Amendment to the US Constitution;15.12.1791;событие;event
Основание Объединенного Королевства Великобритании и Ирландии;Founding of the United Kingdom of Great Britain and Ireland;01.01.1801;событие;event
Принятие Эмского указа Александром II;Adoption of the Ems Decree by Alexander II;18.05.1876;событие;event
"Публикация ""Капитала"" Карла Маркса";" Publication of Karl Marx's ""Das Kapital""";14.09.1867;событие;event
